#{"t_start": 1714994727.5328975, "env_id": "None"}
r,l,t
863.930818,1200,2148.928282
846.656112,1200,2150.928173
886.337242,1200,2151.888108
852.834375,1200,2153.918794
912.543661,1200,2154.93116
868.678725,1200,2157.01379
864.247336,1200,2157.99725
869.422147,1200,2160.114918
855.064007,1200,2162.211956
855.677085,1200,2163.205904
888.879292,1200,2165.320502
886.955124,1200,2166.293653
850.54669,1200,2168.432735
849.620221,1200,2170.498714
855.043042,1200,2171.50051
847.344508,1200,2173.570341
880.270336,1200,2174.53503
889.960962,1200,2176.613871
852.444003,1200,2178.763155
891.966732,1200,2179.73095
904.035661,1200,2181.840228
344.944738,711,2182.412269
874.967601,1200,2184.527148
866.483679,1200,2185.509909
890.000706,1200,2187.699243
866.537408,1200,2188.68465
894.607947,1200,2190.772452
176.237701,459,2191.159486
866.680036,1200,2193.332429
916.637506,1200,2194.301485
896.856174,1200,2196.341947
864.654664,1200,2198.443144
864.161769,1200,2199.423209
906.628581,1200,2201.485651
872.495101,1200,2202.464638
888.665612,1200,2204.462548
869.387475,1200,2205.395916
880.202459,1200,2207.394351
890.370375,1200,2209.432103
866.674229,1200,2210.397614
879.885651,1200,2212.533336
904.712724,1200,2213.534155
936.476965,1200,2215.63103
907.192705,1200,2217.758329
870.279062,1200,2218.731087
895.136384,1200,2220.811917
879.5904,1200,2221.773994
888.204184,1200,2223.844712
849.610122,1200,2225.900423
898.183255,1200,2226.858801
851.177403,1200,2228.989734
894.48824,1200,2229.971083
861.128962,1200,2232.074059
882.073488,1200,2233.053422
898.924998,1200,2235.097849
856.332495,1200,2237.15469
865.159061,1200,2238.132984
844.299741,1200,2240.239452
867.339647,1200,2241.236787
846.477875,1200,2243.359429
857.112118,1200,2245.517409
856.286415,1200,2246.485272
841.505202,1200,2248.573692
869.295033,1200,2249.564765
863.342586,1200,2251.641941
872.681638,1200,2252.622525
878.763285,1200,2254.731722
846.749768,1200,2256.933251
842.585346,1200,2257.915745
848.109269,1200,2260.074573
857.087808,1200,2261.053812
875.974607,1200,2263.161736
910.859286,1200,2265.251199
852.913284,1200,2266.23407
909.434626,1200,2268.279642
900.464172,1200,2269.261534
882.980257,1200,2271.305247
896.664201,1200,2272.269663
852.319499,1200,2274.410705
854.788629,1200,2276.449427
879.172862,1200,2277.424113
842.469065,1200,2279.494048
832.839379,1200,2280.468384
878.769754,1200,2282.518706
882.73346,1200,2284.582237
886.14416,1200,2285.571579
861.252326,1200,2287.729348
887.586898,1200,2288.712121
866.052261,1200,2290.899126
875.07839,1200,2292.940471
865.337314,1200,2293.907259
869.08075,1200,2295.974308
869.548133,1200,2296.936146
841.707894,1200,2299.012984
844.58188,1200,2300.000875
902.053352,1200,2302.139854
864.163445,1200,2304.212293
917.336048,1200,2305.210755
879.72457,1200,2307.30213
884.449116,1200,2308.295158
875.918791,1200,2310.384513
846.52205,1200,2312.514233
875.644087,1200,2313.495074
908.592522,1200,2315.574903
841.186933,1200,2316.540103
883.882102,1200,2318.605863
920.904253,1200,2319.63189
866.475466,1200,2321.713664
910.141603,1200,2323.802847
893.320189,1200,2324.800225
889.468414,1200,2326.880673
859.668381,1200,2327.860207
880.277603,1200,2329.96022
893.875891,1200,2332.059963
918.729172,1200,2333.09308
902.89096,1200,2335.346713
868.083388,1200,2336.384621
866.584826,1200,2338.416415
904.643772,1200,2340.604609
887.411732,1200,2341.873767
932.375481,1200,2344.594564
905.686291,1200,2345.689102
885.112643,1200,2347.798077
898.139302,1200,2348.77216
868.601024,1200,2350.839957
921.100066,1200,2352.875554
878.811583,1200,2353.760541
884.646538,1200,2355.771892
856.801572,1200,2356.660913
892.393068,1200,2358.551176
915.086583,1200,2360.46436
862.523746,1200,2361.358529
887.842784,1200,2363.205723
895.356702,1200,2364.094331
854.283408,1200,2366.070362
878.745763,1200,2367.215003
905.707237,1200,2369.211062
921.579688,1200,2371.167813
873.677025,1200,2372.059614
864.736618,1200,2374.043027
856.229346,1200,2374.990528
839.015835,1200,2377.022652
831.087079,1200,2378.979918
847.023143,1200,2379.882018
847.025688,1200,2381.792139
878.53207,1200,2382.681082
832.611841,1200,2384.576195
869.05768,1200,2386.60354
832.543885,1200,2387.642154
818.787814,1200,2389.684532
853.298771,1200,2390.696991
825.463653,1200,2392.739531
814.298938,1200,2393.824837
822.101123,1200,2396.312353
828.74948,1200,2398.335201
828.350102,1200,2399.346542
792.847037,1200,2401.583783
802.741837,1200,2402.651068
839.663597,1200,2404.610016
822.561141,1200,2406.633646
834.320398,1200,2407.54224
807.42631,1200,2409.442502
854.611782,1200,2410.346474
834.705371,1200,2412.234703
795.496406,1200,2413.131068
880.839278,1200,2415.217049
862.627587,1200,2417.289993
807.72704,1200,2418.316935
862.562193,1200,2420.318811
871.149938,1200,2421.205558
812.12551,1200,2423.11202
808.290679,1200,2425.181774
825.442681,1200,2426.165588
831.131353,1200,2428.311196
859.101389,1200,2429.349669
814.595143,1200,2431.615613
860.365927,1200,2433.836546
859.289943,1200,2434.891079
842.978416,1200,2437.037323
855.934701,1200,2438.041907
842.655819,1200,2440.160114
479.108831,861,2440.882784
801.871173,1200,2443.034994
797.435864,1200,2444.041137
828.635834,1200,2446.173428
852.132429,1200,2448.254797
824.883843,1200,2449.26395
836.64591,1200,2451.398387
839.458925,1200,2452.400183
852.306033,1200,2454.622191
827.930682,1200,2456.759213
848.890538,1200,2457.747079
852.100927,1200,2459.948301
883.263174,1200,2460.970393
843.025189,1200,2463.088244
835.327662,1200,2464.09425
877.109358,1200,2466.275377
887.857647,1200,2468.384338
884.449771,1200,2469.412142
846.285907,1200,2471.519797
884.174673,1200,2472.52921
868.651628,1200,2474.662909
858.766139,1200,2476.849856
870.000093,1200,2477.857225
441.334014,784,2479.613246
897.207541,1200,2480.631088
878.52474,1200,2482.762029
821.884792,1155,2483.706179
893.173634,1200,2485.878202
415.214725,752,2486.4921
882.550813,1200,2488.628484
875.308258,1200,2489.62984
922.647656,1200,2491.742706
895.337688,1200,2493.877441
905.152575,1200,2494.886048
863.46368,1200,2497.015819
906.951963,1200,2498.014998
885.131495,1200,2500.200891
888.517733,1200,2502.332282
895.995559,1200,2503.349153
906.272475,1200,2505.540406
883.950924,1200,2506.574999
932.768987,1200,2508.651044
883.325197,1200,2509.614872
879.413216,1200,2511.651695
875.727436,1200,2513.722051
913.776987,1200,2514.678585
942.329463,1200,2516.758218
875.628983,1200,2517.745162
898.526681,1200,2519.872195
839.699123,1188,2521.993656
925.900516,1200,2522.991078
895.483291,1200,2525.133019
917.583656,1200,2526.145619
906.964386,1200,2528.297976
865.523728,1200,2529.308196
910.785264,1200,2531.425837
853.661025,1162,2533.474798
912.202963,1200,2534.466694
905.579625,1200,2536.66444
905.249277,1200,2537.648837
898.717307,1200,2539.793473
894.432372,1200,2541.91222
908.70126,1200,2542.891788
913.989129,1200,2545.041256
885.910168,1200,2546.065372
914.291122,1200,2548.169693
868.346714,1200,2549.180539
890.475758,1200,2551.300805
949.376435,1200,2553.432113
917.068326,1200,2554.424716
922.912547,1200,2556.546196
915.720191,1200,2557.552154
921.736513,1200,2559.685183
931.047381,1200,2561.788793
921.276757,1200,2562.761509
926.767348,1200,2564.854778
938.717883,1200,2565.869788
921.488503,1200,2568.011217
908.871339,1200,2570.145349
944.077518,1200,2571.157327
908.135976,1200,2573.307345
920.265338,1200,2574.318418
961.728242,1200,2576.448544
908.227683,1200,2577.452251
916.704867,1200,2579.558407
900.71287,1200,2581.579717
963.023203,1200,2582.570506
919.492128,1200,2584.632494
971.686203,1200,2585.632914
942.395598,1200,2587.735453
951.552419,1200,2589.938707
938.382855,1200,2590.931078
932.850504,1200,2593.082864
955.846403,1200,2594.099495
979.427213,1200,2596.227741
939.877767,1200,2597.222885
969.620403,1200,2599.352126
946.894035,1200,2601.533379
892.676539,1200,2602.523533
941.433873,1200,2604.667589
898.465237,1200,2605.677178
932.365545,1200,2607.765417
948.029158,1200,2609.879298
933.142445,1200,2610.898726
962.441473,1200,2612.996036
896.674088,1200,2613.981521
964.866111,1200,2616.171956
911.221697,1200,2617.177692
950.928259,1200,2619.290376
960.75862,1200,2621.404597
927.668744,1200,2622.386169
898.764584,1200,2624.486668
947.752478,1200,2625.462954
917.265747,1200,2627.587527
912.626968,1200,2629.669432
944.977889,1200,2630.665201
940.086789,1200,2632.831082
921.161924,1200,2633.816845
931.424005,1200,2635.913141
1035.576122,1200,2638.033146
940.643703,1200,2639.011261
963.54555,1200,2641.123467
955.458559,1200,2642.12396
956.710972,1200,2644.268028
967.159902,1200,2645.267755
991.483465,1200,2647.348742
912.033706,1200,2649.492625
966.079395,1200,2650.52423
1001.000868,1200,2652.655326
901.580158,1200,2653.642374
926.436252,1200,2655.746493
968.421829,1200,2657.822932
949.952302,1200,2658.820003
946.343963,1200,2660.897534
912.555122,1200,2661.906718
987.563829,1200,2664.026408
987.844197,1200,2665.024944
970.557808,1200,2667.157549
927.195765,1200,2669.259908
959.363695,1200,2670.256985
913.52794,1200,2672.494196
969.502645,1200,2673.493445
1018.09107,1200,2675.622071
977.509941,1200,2677.622719
924.98388,1200,2678.597655
980.270847,1200,2680.69063
1011.875276,1200,2681.666964
975.151272,1200,2683.793168
956.426015,1200,2685.886153
967.615298,1200,2686.880338
961.433064,1200,2688.972234
1009.669094,1200,2689.971494
939.538867,1200,2692.099447
921.857467,1200,2693.116616
982.384944,1200,2695.24356
981.378828,1200,2697.421101
967.858827,1200,2698.433283
938.99408,1200,2700.52333
952.956847,1200,2701.510385
985.118422,1200,2703.587957
961.825405,1200,2705.683545
1001.159738,1200,2706.67616
968.654679,1200,2708.807435
948.406607,1200,2709.8183
928.059896,1200,2711.914541
972.109063,1200,2712.921782
933.318054,1200,2715.06845
918.894235,1200,2717.194348
964.873989,1200,2718.18413
911.878675,1200,2720.310688
938.404956,1200,2721.311555
940.120504,1200,2723.351014
929.104954,1200,2725.439903
920.384068,1200,2726.44868
959.862333,1200,2728.563432
942.655793,1200,2729.551874
895.154832,1200,2731.666548
929.472241,1200,2733.814614
945.603049,1200,2734.959666
923.236045,1200,2737.185474
958.328078,1200,2738.215226
970.164551,1200,2740.304899
947.882749,1200,2741.37429
993.777113,1200,2743.720261
950.691836,1200,2745.945886
995.783838,1200,2747.056715
964.763195,1200,2749.314058
925.828501,1200,2750.350403
927.305337,1200,2752.378833
982.464076,1200,2754.359403
1006.70924,1200,2755.202504
943.339417,1200,2757.122139
921.387599,1200,2758.127454
1023.148748,1200,2760.280757
935.92482,1200,2761.222809
1025.421349,1200,2763.013554
945.017023,1200,2764.849944
971.07437,1200,2765.834207
957.432278,1200,2767.614722
914.012419,1200,2768.728307
980.329749,1200,2770.79673
953.230158,1200,2772.931638
953.806312,1200,2774.034791
984.521055,1200,2776.127461
912.649338,1200,2777.145366
959.141439,1200,2779.270893
950.585113,1200,2781.41711
956.745684,1200,2782.42274
983.660853,1200,2784.540237
1006.814071,1200,2785.532965
947.369247,1200,2787.700793
948.404982,1200,2788.770142
967.311162,1200,2790.842604
962.321085,1200,2792.946209
961.792423,1200,2794.004356
925.592642,1200,2796.120361
910.964187,1200,2797.054036
886.701827,1200,2799.083317
904.514133,1200,2801.060803
950.568736,1200,2801.989333
888.387961,1200,2803.973997
903.859271,1200,2804.897369
912.522752,1200,2806.839947
879.813338,1200,2807.763039
921.155551,1200,2809.765846
951.005121,1200,2811.664713
959.699331,1200,2812.591037
907.00297,1200,2814.594592
940.142457,1200,2815.507164
953.723642,1200,2817.483271
874.378646,1200,2819.48106
955.929876,1200,2820.390783
978.561227,1200,2822.325658
874.982228,1153,2823.210019
931.689014,1200,2825.189115
917.296127,1200,2826.105324
960.7548,1200,2828.092154
963.265237,1200,2830.008712
943.966223,1200,2830.920695
936.082351,1200,2832.907755
942.882054,1200,2833.858028
933.286209,1200,2835.810735
909.891381,1200,2837.779607
914.402078,1200,2838.734779
905.70805,1200,2840.707866
918.70225,1200,2841.610428
974.590668,1200,2843.525632
923.823774,1200,2845.418372
955.133684,1200,2846.366422
962.448231,1200,2848.367572
1004.817631,1200,2849.275214
946.347285,1200,2851.184719
973.291543,1200,2852.105489
911.500886,1200,2854.108629
924.234977,1200,2856.070416
930.247829,1200,2857.020417
922.524755,1200,2858.95718
934.182218,1200,2859.874247
961.493067,1200,2861.896381
935.421173,1200,2863.843375
895.479778,1200,2864.753855
981.81124,1200,2866.687994
937.815782,1200,2867.607499
916.484754,1200,2869.56893
900.888416,1200,2870.473836
925.301342,1200,2872.463733
954.480726,1200,2874.389961
903.834185,1200,2875.306765
958.265173,1200,2877.280946
954.666668,1200,2878.209766
901.575757,1200,2880.147438
932.965266,1200,2882.091814
918.826341,1200,2883.003517
958.010191,1200,2884.898242
903.608805,1200,2885.814981
913.865928,1200,2887.751126
916.355039,1200,2888.689814
922.023757,1200,2890.644058
892.73816,1200,2892.60223
947.769588,1200,2893.546725
935.053006,1200,2895.562961
892.853412,1200,2896.516583
922.134318,1200,2898.456053
925.89217,1200,2900.358296
929.640131,1200,2901.307033
928.258722,1200,2903.254464
936.246808,1200,2904.175514
912.069582,1200,2906.204493
894.362668,1200,2908.158435
875.701917,1200,2909.075774
769.725105,1077,2910.901369
723.627725,1055,2911.750156
877.270624,1200,2913.67355
913.459167,1200,2914.593465
944.633166,1200,2916.535942
970.965567,1200,2917.445601
903.471247,1200,2919.39062
948.26872,1200,2921.319718
908.051347,1200,2922.227676
935.283619,1200,2924.180209
974.766074,1200,2925.092113
954.54415,1200,2927.086247
864.915325,1200,2929.063429
953.917945,1200,2930.052276
888.90867,1200,2932.328075
910.169206,1200,2933.391998
963.629015,1200,2935.368119
935.459719,1200,2937.197225
916.816018,1200,2938.053034
865.420358,1200,2940.047071
881.391174,1200,2940.932225
953.848082,1200,2942.779276
944.513173,1200,2943.624569
984.15216,1200,2945.411607
903.459411,1200,2947.305082
906.071707,1200,2948.152392
940.684664,1200,2951.047446
950.425927,1200,2951.918008
942.99149,1200,2953.674707
944.65728,1200,2955.456451
900.164567,1200,2956.33021
826.089808,1107,2958.291434
977.06473,1200,2959.139566
946.682803,1200,2960.977743
953.757208,1200,2961.856415
943.258697,1200,2963.708987
974.288262,1200,2965.546063
972.413666,1200,2966.417814
935.315756,1200,2968.746499
958.810574,1200,2969.598397
959.316984,1200,2971.396954
972.104843,1200,2973.163988
953.695743,1200,2974.033959
963.863852,1200,2975.897507
953.324834,1200,2976.761201
953.210865,1200,2978.557698
958.792529,1200,2979.418684
935.91324,1200,2981.251729
991.606655,1200,2983.13163
991.548144,1200,2983.999441
970.386969,1200,2985.82724
845.968266,1107,2986.627609
983.652712,1200,2988.463729
952.711158,1200,2990.258011
948.512821,1200,2991.143055
986.541615,1200,2992.98491
789.54739,1058,2993.746181
985.030606,1200,2995.748699
1001.826735,1200,2996.798072
941.999022,1200,2998.635433
940.917206,1200,3000.435987
958.126988,1200,3001.288782
972.582224,1200,3003.10775
936.544479,1200,3003.962056
959.404675,1200,3005.846042
976.701282,1200,3006.711644
709.485019,987,3008.672957
996.953753,1200,3010.495589
992.363006,1200,3011.380474
989.970618,1200,3013.562443
979.783845,1200,3014.447047
985.032269,1200,3016.567026
948.186425,1200,3017.429541
1019.548458,1200,3019.180832
983.840747,1200,3021.034007
941.627346,1200,3021.911351
998.677928,1200,3023.653162
981.388868,1200,3024.511605
971.64174,1200,3026.838306
896.836814,1158,3029.008604
968.358839,1200,3029.878007
1015.467265,1200,3031.945895
1011.501802,1200,3032.803991
338.465259,565,3034.581859
993.94253,1200,3035.45555
932.168693,1200,3037.272409
958.362983,1200,3038.133622
1035.529939,1200,3039.91627
930.473114,1200,3041.998875
998.456148,1200,3042.851297
1030.193194,1200,3044.666971
1007.754524,1200,3045.586962
985.025882,1200,3047.53838
985.935323,1200,3048.401478
951.285348,1200,3050.138223
987.007107,1200,3051.897377
986.048479,1200,3052.751756
958.676091,1200,3054.49072
945.197033,1200,3055.333739
968.135161,1200,3057.079655
1008.932331,1200,3058.815361
410.508848,693,3059.312212
953.934996,1200,3060.15531
941.494993,1200,3061.927473
953.76371,1200,3063.658535
984.428811,1200,3064.517236
960.530022,1200,3066.256032
1008.246582,1200,3067.101971
992.434364,1200,3068.8622
455.965491,724,3069.381316
912.158719,1158,3071.092948
1005.196649,1200,3072.838382
996.777764,1200,3073.683159
1001.576527,1200,3075.430989
1019.355533,1200,3076.303793
999.298999,1200,3078.062808
988.09597,1200,3078.90704
982.3737,1200,3080.647502
1022.265518,1200,3082.421587
985.639492,1200,3083.269574
1031.159869,1200,3085.020525
263.288414,507,3085.375986
440.611785,714,3085.890196
960.042189,1200,3087.616691
962.653458,1200,3089.406971
1015.335225,1200,3090.252498
999.050004,1200,3092.022855
1024.538767,1200,3092.880889
1034.758984,1200,3094.642251
995.489623,1200,3095.497492
950.374861,1200,3097.270097
989.365673,1200,3099.002509
970.169302,1200,3099.854266
1017.86272,1200,3101.604434
976.169741,1200,3102.466933
999.675426,1200,3104.224313
136.075173,339,3104.46378
392.624832,657,3104.935667
1018.596479,1200,3106.703161
971.937919,1200,3108.459409
278.830701,512,3108.822152
1026.257076,1200,3109.669998
991.55332,1200,3111.466359
1013.973661,1200,3113.252
1033.529115,1200,3114.142383
986.886035,1200,3115.896314
960.977565,1200,3116.762703
1010.431754,1200,3118.58713
1010.818801,1200,3120.376318
116.790212,342,3120.621495
1044.26404,1200,3121.479891
951.432283,1200,3123.252482
994.374023,1200,3125.001982
1001.84925,1200,3125.847175
973.600151,1200,3127.617065
448.281897,704,3128.129037
1032.699237,1200,3129.880152
992.356747,1200,3130.730033
252.659808,503,3131.085243
928.476943,1164,3132.793059
964.256674,1200,3134.577485
1023.203409,1200,3135.48294
127.236549,328,3135.722675
164.070703,362,3136.883728
217.287596,459,3137.200778
1016.250528,1200,3138.054515
1046.993037,1200,3139.846805
1028.713111,1200,3141.584889
1033.409492,1200,3142.435948
1028.67123,1200,3144.1832
1022.879047,1200,3145.02821
976.745058,1200,3147.049203
305.087016,539,3147.490886
1043.797083,1200,3149.558062
987.749409,1200,3150.462206
979.14581,1200,3152.457297
994.202401,1200,3153.398192
997.16468,1200,3155.554069
963.724699,1200,3157.723377
1016.55063,1200,3158.64249
1002.757407,1200,3160.427876
990.976886,1200,3161.313116
995.321289,1200,3163.112105
1033.646781,1200,3164.936838
1032.350021,1200,3165.797545
126.787132,334,3166.033527
968.660591,1200,3167.847706
998.740997,1200,3168.714326
1027.329653,1200,3170.470256
1001.850461,1200,3172.244097
1043.048863,1200,3173.116744
168.550566,378,3173.391025
1006.73414,1200,3175.15111
973.355014,1200,3176.962725
1027.200891,1200,3177.840122
1027.564616,1200,3179.666644
946.60379,1200,3180.546237
1036.640019,1200,3182.332009
1042.194498,1200,3184.154594
942.435276,1200,3185.029341
997.983691,1200,3186.798847
966.499811,1200,3187.664053
1040.984416,1200,3189.474329
1011.325025,1200,3190.378361
966.266995,1200,3192.166733
980.614726,1200,3193.942037
982.277429,1200,3194.817108
1029.100129,1200,3196.596502
965.448253,1200,3197.479174
1024.129751,1200,3199.239663
131.774077,355,3199.491895
125.078511,346,3199.741159
982.526258,1200,3201.883561
131.430873,345,3202.202672
1032.463517,1200,3204.308914
1018.965455,1200,3205.742483
1009.323922,1200,3208.046023
1026.244155,1200,3208.947744
285.915786,542,3210.635772
1033.715119,1200,3212.251443
1045.737154,1200,3214.546217
975.22111,1200,3215.498181
1009.931395,1200,3217.317381
979.076215,1200,3219.168589
1002.559799,1200,3220.090583
170.463206,387,3220.371994
1026.055338,1200,3222.227004
972.684401,1200,3224.031948
124.321373,345,3224.312327
1016.629285,1200,3225.217085
131.810378,335,3225.481777
978.514215,1200,3227.309533
1010.874,1200,3229.413688
989.490976,1200,3230.831551
205.839497,444,3231.166413
146.835009,351,3232.412091
95.701199,289,3232.61877
988.628828,1200,3233.479799
989.440125,1200,3235.282718
986.376399,1200,3237.029227
968.064181,1200,3237.920983
938.076927,1200,3239.680372
312.897087,587,3240.094155
135.954152,356,3240.350688
975.13396,1200,3242.1475
982.643171,1200,3243.061671
967.297739,1200,3244.888544
995.842329,1200,3245.798802
931.953517,1200,3247.890552
994.009785,1200,3249.791479
979.051612,1200,3250.702031
997.931576,1200,3252.574516
973.736566,1200,3253.447205
967.587472,1200,3255.447486
956.224873,1200,3257.312247
951.742704,1200,3258.236299
949.649272,1200,3260.162211
978.968121,1200,3261.281772
985.92243,1200,3263.173629
919.839409,1200,3265.187167
929.713055,1200,3266.117953
960.164484,1200,3268.102015
978.348362,1200,3269.136927
955.168699,1200,3271.240301
931.855,1200,3272.64117
961.070263,1200,3275.147222
940.132401,1200,3277.218567
934.811535,1200,3278.190776
933.56444,1200,3279.947581
959.722618,1200,3280.910175
924.549283,1200,3282.758352
950.447797,1200,3284.727661
935.138713,1200,3285.75277
927.725934,1200,3287.780087
904.990794,1200,3288.755175
973.205495,1200,3290.669254
959.653222,1200,3291.517635
963.8381,1200,3293.304831
942.236368,1200,3295.358368
944.892373,1200,3296.343027
967.32817,1200,3298.234692
958.004778,1200,3299.1338
971.535487,1200,3300.997542
975.511676,1200,3303.074868
932.732513,1200,3304.025897
971.883544,1200,3305.923762
985.061165,1200,3306.960046
121.278368,343,3308.286618
976.465114,1200,3309.217927
942.506277,1200,3311.133301
969.821403,1200,3312.015985
990.275716,1200,3313.841974
126.453779,340,3314.168003
997.082081,1200,3316.223508
989.699691,1200,3317.078013
1015.515491,1200,3318.809022
140.801558,351,3319.053032
988.334418,1200,3320.866338
979.465811,1200,3321.719139
1034.311498,1200,3323.598367
996.517784,1200,3324.589767
995.337416,1200,3326.47738
971.45695,1200,3327.429627
954.828463,1200,3329.569416
992.990101,1200,3331.514794
984.990925,1200,3332.410547
985.294087,1200,3334.247272
969.857822,1200,3335.134099
1000.178096,1200,3336.994633
953.796133,1200,3338.807806
980.060712,1200,3339.694589
989.644107,1200,3341.520906
952.83553,1200,3342.411546
1001.987385,1200,3344.223334
1035.443024,1200,3345.225704
949.671664,1200,3347.076083
949.493787,1200,3348.884535
967.4523,1200,3349.765651
978.816604,1200,3351.562246
957.147089,1200,3352.440124
977.557226,1200,3354.256576
961.545057,1200,3356.129495
989.065849,1200,3357.020198
1040.446731,1200,3358.844174
1023.647333,1200,3359.73841
1012.885942,1200,3361.531596
1011.389027,1200,3363.349517
1022.579678,1200,3364.233618
981.634599,1200,3366.076344
1019.167307,1200,3366.969332
1028.168853,1200,3368.838046
1010.727081,1200,3369.73464
988.422469,1200,3371.565548
1072.233728,1200,3373.394826
948.201058,1200,3374.287903
1009.206996,1200,3376.171538
987.309794,1200,3377.111073
1031.561922,1200,3378.972437
981.802199,1200,3380.812469
977.686367,1200,3381.695081
1003.884034,1200,3383.49657
1070.552576,1200,3384.384267
1052.237889,1200,3386.215643
1003.133821,1200,3387.10443
1034.560898,1200,3388.984001
990.823356,1200,3390.841514
972.099782,1200,3391.7139
1018.393956,1200,3393.525935
1001.506438,1200,3394.41933
995.070058,1200,3396.271397
1085.449755,1200,3398.0796
1011.81516,1200,3398.974501
1031.077945,1200,3400.84831
1014.333545,1200,3401.72115
981.156164,1200,3403.53914
1009.956769,1200,3405.339786
973.847212,1200,3406.229298
982.809052,1200,3408.095404
989.620405,1200,3409.014938
1008.72951,1200,3410.83495
979.737516,1200,3411.721329
1006.261558,1200,3413.665292
967.538708,1200,3415.490057
1010.017519,1200,3416.374927
1021.069799,1200,3418.279
1007.74826,1200,3419.181283
988.849084,1200,3421.002259
973.961593,1200,3422.798904
991.437123,1200,3423.687449
991.91318,1200,3425.532461
992.337168,1200,3426.53551
1049.968011,1200,3428.599604
972.945234,1200,3429.464538
1058.631451,1200,3431.399161
992.604518,1200,3433.310776
1036.986373,1200,3434.200901
1000.639896,1200,3435.984005
978.027822,1200,3436.885053
1016.209137,1200,3438.685116
971.578072,1200,3440.532726
983.599559,1200,3441.397015
1007.098862,1200,3443.183804
1016.343912,1200,3444.045005
981.674058,1200,3445.859382
972.885746,1200,3447.652567
1015.336129,1200,3448.52516
1001.523436,1200,3450.28732
1009.133056,1200,3451.152727
1034.345448,1200,3452.930303
1015.164681,1200,3453.808814
1004.679449,1200,3455.614937
963.773543,1200,3457.384481
1000.385871,1200,3458.250254
989.216124,1200,3460.137365
1039.045363,1200,3460.995603
1050.010112,1200,3462.742792
1002.932927,1200,3464.520496
964.393964,1200,3465.388908
968.585994,1200,3467.170714
1035.751586,1200,3468.048764
1000.738954,1200,3469.818415
967.92703,1200,3470.684802
1014.307302,1200,3472.463303
1085.94032,1200,3474.249063
980.49996,1200,3475.118963
971.357325,1200,3476.903195
1000.319034,1200,3477.760804
1040.094057,1200,3479.520922
1003.975047,1200,3481.282031
998.248279,1200,3482.149065
1036.629585,1200,3483.941236
975.515302,1200,3484.808156
983.032448,1200,3486.626975
1089.214411,1200,3488.385312
1010.844387,1200,3489.262176
1024.878957,1200,3491.068555
1003.373094,1200,3491.93605
1035.943627,1200,3493.765645
1002.854373,1200,3494.65518
1091.433807,1200,3496.431865
1033.651815,1200,3498.225785
1013.291539,1200,3499.109083
1018.537327,1200,3500.879518
1006.668211,1200,3501.742295
1104.534922,1200,3503.559479
1051.76188,1200,3505.342416
1000.718822,1200,3506.20321
1037.842051,1200,3507.966718
1033.439245,1200,3508.880514
1065.924761,1200,3510.665042
1007.613124,1200,3511.537731
1004.938859,1200,3513.327569
1057.291059,1200,3515.17536
1132.339575,1200,3516.039891
1099.900073,1200,3517.865108
1062.730727,1200,3518.736731
1019.703555,1200,3520.515966
1025.172075,1200,3522.309123
1090.929096,1200,3523.301301
1047.883612,1200,3525.168983
1015.4066,1200,3526.079179
1024.599557,1200,3527.901318
1036.147823,1200,3528.787441
1021.716109,1200,3530.624551
1020.144959,1200,3532.434987
1001.618428,1200,3533.353457
1001.586781,1200,3535.150434
1030.770555,1200,3536.032433
1001.852885,1200,3537.834069
1053.004114,1200,3539.661385
1033.919771,1200,3540.531728
1042.531579,1200,3542.323716
1087.149749,1200,3543.21878
999.83486,1200,3545.028213
1067.574473,1200,3546.864758
1114.713518,1200,3547.750654
1037.733705,1200,3549.553889
1074.207563,1200,3550.439579
1104.470581,1200,3552.251145
1070.067267,1200,3553.136647
1078.855317,1200,3554.951318
1065.813243,1200,3556.753286
996.053078,1200,3557.647076
1096.250263,1200,3559.445682
1074.900978,1200,3560.359445
1100.363595,1200,3562.359823
1061.812808,1200,3564.265078
1086.947046,1200,3565.242942
1092.806563,1200,3567.081567
1046.151275,1200,3567.980233
1039.44107,1200,3570.128193
1076.278556,1200,3571.182234
1114.479554,1200,3573.17552
1123.958166,1200,3575.163943
1053.241428,1200,3576.337149
1035.989173,1200,3578.467984
1040.992069,1200,3579.59391
1062.328365,1200,3581.538242
1029.992384,1200,3583.526093
1088.150212,1200,3584.572726
1061.476663,1200,3586.785737
1064.995551,1200,3587.841505
1056.695467,1200,3590.019462
1060.236457,1200,3592.182719
1003.941787,1200,3593.251729
1111.523505,1200,3595.468484
1066.414198,1200,3596.66706
1066.837246,1200,3598.790876
1045.968702,1200,3599.842983
1069.630973,1200,3602.018898
1076.474844,1200,3604.217328
1113.79472,1200,3605.246125
997.619349,1200,3607.467875
1069.679218,1200,3608.575057
1108.5931,1200,3610.87082
1094.385922,1200,3613.060079
1036.932741,1200,3614.152135
1147.231218,1200,3616.32527
1067.525255,1200,3617.332755
1026.61795,1200,3619.500572
1089.382658,1200,3620.539737
1098.395161,1200,3622.748921
1131.2639,1200,3624.945723
1193.946248,1200,3625.963428
1076.867176,1200,3628.119653
1146.191687,1200,3629.230298
1150.914836,1200,3631.457824
1080.332114,1200,3633.59351
1097.485497,1200,3634.69071
1136.348693,1200,3636.915823
1125.5462,1200,3638.037247
1127.332778,1200,3640.188865
1120.675968,1200,3642.358439
